 -6.445854E-01 -8.368336E-03  5.427300E+04
 -6.588169E-01  5.534282E-02  4.460200E+03
 -5.189531E-01 -1.047309E-01  3.777400E+03
 -1.006610E+00  2.037881E-01  1.502200E+04
 -1.143706E+00  1.820076E-01  7.690700E+03
 -1.367776E+00  2.123365E-01  1.219700E+04
 -1.071216E+00  1.607896E-01  1.111100E+04
 -1.549620E+00  2.395381E-01  1.960500E+04
 -6.456012E-01  4.436906E-02  4.854600E+04
 -5.794963E-01  7.393142E-02  6.066200E+04
 -1.079897E+00 -2.154866E-02  2.038400E+03
 -1.231574E+00  1.353585E-01  1.210400E+04
 -7.966259E-01  6.698239E-02  2.712000E+04
 -7.415926E-01  9.771848E-02  9.561400E+03
 -1.338688E+00  1.192209E-01  1.289100E+02
 -5.835958E-01  1.413029E-01  1.822000E+04
 -8.754885E-01  1.285302E-01  6.501400E+03
 -1.139329E+00  2.062705E-01  8.126700E+03
 -1.098781E+00  1.861067E-01  1.962100E+04
 -1.468239E+00  3.566482E-01  4.004900E+02
 -9.602577E-01 -7.482344E-02  1.277400E+04
 -1.123981E+00  1.018576E-01  2.356800E+03
 -6.514336E-01 -5.676900E-02  3.387800E+04
 -6.511570E-01  7.767059E-02  6.841800E+04
 -1.525139E+00  3.624178E-01  1.224500E+03
 -7.376381E-01  6.588361E-02  1.720000E+03
 -1.036421E+00  2.137403E-01  1.835000E+04
 -8.438275E-01  5.031851E-03  1.364100E+04
 -2.205118E+00  4.510327E-01  3.697400E+04
 -1.233903E+00  1.396396E-01  2.233500E+03
 -8.737905E-01  1.248680E-01  1.227400E+04
 -5.113397E-01  1.076068E-01  6.524600E+04
 -1.653154E+00  3.437281E-01  2.578300E+02
 -1.099541E+00  2.435805E-01  4.006800E+03
 -1.181345E+00  2.404369E-01  2.308600E+03
 -1.029614E+00  3.128352E-01  3.313100E+04
 -8.740980E-01  7.285685E-02  8.928600E+03
 -7.672692E-01  1.064366E-03  9.006500E+03
 -9.929839E-01  1.750621E-01  8.130100E+03
 -1.055287E+00  1.273209E-01  3.973600E+03
 -1.666569E+00  1.040256E-01  3.200300E+02
 -9.870665E-01  9.436446E-02  1.114100E+04
 -7.228982E-01 -4.076002E-02  2.903300E+03
 -7.211474E-01  6.924063E-02  1.017200E+04
 -5.482017E-01 -5.365766E-02  7.622300E+04
 -7.654472E-01  8.979711E-02  3.213200E+03
 -8.587986E-01  1.073892E-01  1.534900E+04
 -5.931584E-01 -6.765835E-02  6.532700E+03
 -7.868363E-01  6.259238E-02  2.051900E+04
 -5.263970E-01 -1.336840E-01  2.145400E+04
 -1.112839E+00  1.519075E-01  6.115300E+03
 -7.150813E-01  3.496314E-02  1.626800E+04
 -5.273350E-01  6.422508E-02  2.315700E+04
 -5.726107E-01 -3.766314E-02  3.098600E+04
 -1.798708E+00  3.376253E-01  1.717100E+04
 -1.064686E+00  2.372649E-01  4.899700E+03
 -1.057159E+00  2.148731E-01  6.999600E+02
 -1.457330E+00  3.312110E-01  3.279000E+04
 -7.742985E-01  1.035987E-01  1.725600E+03
 -1.068590E+00  2.581202E-01  1.044000E+04
 -7.927120E-01  7.747498E-02  3.549800E+04
 -8.023250E-01  1.025322E-01  2.860400E+04
 -9.100565E-01  1.532645E-01  9.012800E+03
 -1.002539E+00  2.352467E-01  8.893700E+03
 -1.486184E+00  2.869562E-01  5.557000E+02
