 -1.583487E+00  2.243292E-01  9.619164E-05      0      1      0      2      7      1
 -1.140978E+00  1.614927E-02  2.142597E-05      0      1      0      2      7      1
 -1.588248E+00  1.804814E-01  5.952315E-06      0      1      0      2      7      1
 -8.176951E-01  1.352783E-01  1.359830E-04      1      0      2     14      9      7
 -8.991071E-01  9.036306E-02  5.740001E-04      1      0      2     14      9      7
 -1.038591E+00  1.153023E-01  1.400412E-03      1      0      2     14      9      7
 -1.032949E+00  2.329110E-01  2.540779E-04      1      0      2     14      9      7
 -9.807217E-01  1.223219E-02  1.396488E-04      1      0      2     14      9      7
 -6.500885E-01  1.055116E-01  7.040760E-04      1      0      2     14      9      7
 -6.994285E-01  2.938550E-02  2.568891E-04      1      0      2     14      9      7
 -8.644163E-01  3.576073E-02  3.247704E-04      1      0      2     14      9      7
 -7.115889E-01  1.211047E-01  1.155418E-03      1      0      2     14      9      7
 -1.040354E+00  2.163901E-01  7.654589E-04      1      0      2     14      9      7
 -4.891303E-01 -7.410451E-03  1.154074E-03      1      0      2     14      9      7
 -5.109350E-01 -9.471678E-02  1.483510E-04      1      0      2     14      9      7
 -6.393350E-01  6.983164E-02  6.074866E-04      1      0      2     14      9      7
 -9.537058E-01  1.530574E-01  1.053292E-03      1      0      2     14      9      7
 -4.918468E-01 -1.850282E-02  2.805392E-04      1      0      2     14      9      7
 -1.216228E+00  2.748513E-01  6.828983E-04      1      0      2     14      9      7
 -6.035103E-01  1.513897E-01  9.592289E-04      1      0      2     14      9      7
 -8.101053E-01  8.895567E-02  2.862422E-04      1      0      2     14      9      7
 -8.494128E-01  1.247373E-01  1.916415E-03      1      0      2     14      9      7
 -6.381769E-01  4.182567E-02  4.847960E-04      1      0      2     14      9      7
 -4.183035E-01 -1.183658E-01  8.954272E-04      1      0      2     14      9      7
 -1.037577E+00 -5.714514E-02  3.595684E-05      1      0      2     14      9      7
 -5.842795E-01 -1.843157E-02  1.733342E-03      1      0      2     14      9      7
 -1.000808E+00  2.018197E-01  1.643310E-04      1      0      2     14      9      7
 -1.117988E+00  2.093626E-01  2.078365E-03      1      0      2     14      9      7
 -1.070624E+00  1.689388E-01  2.191348E-05      1      0      2     14      9      7
 -6.574225E-01  9.544298E-02  1.826491E-04      1      0      2     14      9      7
 -9.787227E-01  1.736870E-01  3.164391E-04      1      0      2     14      9      7
 -4.640876E-01  7.425942E-02  2.971696E-03      1      0      2     14      9      7
 -4.506452E-01 -8.149866E-02  8.120604E-04      1      0      2     14      9      7
