 -1.232739E+00  3.390170E-01  3.139680E-04      1      0      2     14      9      7
 -1.086280E+00  1.369135E-01  2.380136E-05      1      0      2     14      9      7
 -7.673414E-01 -1.081701E-01  4.678797E-05      1      0      2     14      9      7
 -1.230137E+00  2.321513E-01  1.272651E-05      1      0      2     14      9      7
 -1.206391E+00  2.220192E-01  3.760053E-04      1      0      2     14      9      7
 -6.788729E-01 -4.512244E-02  4.613805E-04      1      0      2     14      9      7
 -8.468068E-01  1.009574E-01  2.092460E-04      1      0      2     14      9      7
 -8.636656E-01  1.683829E-01  2.651032E-05      1      0      2     14      9      7
 -9.222771E-01  1.855077E-01  6.117176E-04      1      0      2     14      9      7
 -1.101367E+00  1.275452E-01  1.624610E-04      1      0      2     14      9      7
 -1.453143E+00  3.251200E-01  1.526857E-04      1      0      2     14      9      7
 -1.005988E+00  1.671922E-01  5.493258E-03      1      0      2     14      9      7
 -8.967855E-01  1.112207E-01  4.953238E-05      1      0      2     14      9      7
 -8.239831E-01 -7.038963E-03  9.201613E-05      1      0      2     14      9      7
 -1.159226E+00  1.353024E-01  2.300728E-04      1      0      2     14      9      7
 -1.065479E+00  2.350598E-01  6.440952E-03      1      0      2     14      9      7
 -6.042563E-01  5.211539E-02  4.638620E-03      1      0      2     14      9      7
 -5.822946E-01  1.093402E-01  2.133612E-03      1      0      2     14      9      7
 -9.788556E-01  1.172967E-01  3.937303E-04      1      0      2     14      9      7
 -1.027679E+00  1.066914E-01  3.503337E-04      1      0      2     14      9      7
 -1.011845E+00  1.525760E-01  3.591666E-04      1      0      2     14      9      7
 -9.674109E-01  8.381037E-02  3.799343E-04      1      0      2     14      9      7
 -7.960153E-01 -5.812876E-03  3.000539E-04      1      0      2     14      9      7
 -6.162276E-01 -5.557800E-02  9.095559E-05      1      0      2     14      9      7
 -1.276088E+00  2.753450E-01  1.136672E-03      1      0      2     14      9      7
 -7.718248E-01  1.465659E-01  2.545746E-03      1      0      2     14      9      7
 -1.081097E+00  7.110030E-02  3.889150E-05      1      0      2     14      9      7
 -1.391385E+00  3.341898E-01  1.894827E-03      1      0      2     14      9      7
 -8.163471E-01  1.151446E-01  3.216783E-05      1      0      2     14      9      7
 -7.941117E-01 -3.008850E-03  4.328138E-05      1      0      2     14      9      7
 -4.616141E-01  5.639026E-02  3.174834E-03      1      0      2     14      9      7
 -1.527122E+00  3.252649E-01  5.915998E-03      1      0      2     14      9      7
 -7.457931E-01  1.445546E-01  1.205001E-03      1      0      2     14      9      7
 -6.162718E-01  1.032012E-01  1.359474E-03      1      0      2     14      9      7
 -6.810660E-01  1.381915E-01  3.148542E-03      1      0      2     14      9      7
 -1.182798E+00  3.019866E-01  5.657214E-05      1      0      2     14      9      7
 -7.628195E-01 -1.159601E-01  2.889197E-04      1      0      2     14      9      7
 -1.388522E+00  3.304977E-01  2.857971E-04      1      0      2     14      9      7
 -9.897801E-01  1.882096E-01  8.898812E-05      1      0      2     14      9      7
 -5.660559E-01  7.723904E-02  2.255057E-04      1      0      2     14      9      7
 -6.515193E-01  5.396643E-02  1.378174E-03      1      0      2     14      9      7
