 -1.282767E+00  2.360097E-01  3.799545E-04
 -1.478348E+00  2.592428E-01  3.036756E-04
 -5.982588E-01 -2.211478E-01  1.402687E-04
 -4.646227E-01  7.958822E-02  8.773236E-05
 -1.084028E+00  3.237673E-01  4.070558E-04
 -3.187454E-01 -1.270639E-01  1.622820E-04
 -6.439584E-01  1.166435E-01  1.163527E-04
 -5.460815E-01 -1.328704E-01  4.098942E-04
 -1.507886E+00  4.036686E-01  8.210604E-05
 -6.315345E-01  1.430518E-01  1.017813E-04
 -5.308978E-01  3.920349E-02  3.438860E-04
 -8.148345E-01 -4.825777E-03  1.324264E-04
 -4.985857E-01 -2.541985E-01  3.255837E-04
 -5.515790E-01  1.049234E-01  4.470981E-05
 -5.905556E-01  4.493900E-02  1.075012E-04
 -5.532041E-01 -4.565061E-02  3.631765E-05
 -6.418554E-01 -2.432110E-02  3.479544E-05
 -5.320847E-01 -1.518494E-01  1.285262E-04
 -7.965589E-01  2.088631E-02  1.951021E-04
 -5.997522E-01 -1.329019E-01  2.513547E-04
 -4.975512E-01 -7.199487E-02  9.518364E-05
 -5.122665E-01  1.267768E-01  2.514283E-04
 -8.975907E-01  2.143135E-01  3.720071E-04
 -6.287413E-01 -1.042607E-01  2.559487E-04
 -3.209364E+00  4.952487E-01  3.268662E-04
 -6.485110E-01  7.061310E-02  2.657569E-04
 -7.247862E-01 -6.305356E-02  3.356968E-04
 -8.411848E-01  7.762838E-03  2.354597E-04
 -5.154675E-01 -1.031799E-01  1.686211E-04
 -5.221491E-01 -6.938519E-03  1.502346E-05
 -5.896859E-01 -2.266604E-02  3.479544E-05
 -8.572172E-01  1.902409E-02  1.754121E-04
 -5.975199E-01 -2.541792E-01  1.266340E-04
 -6.855467E-01  1.065509E-02  3.169634E-04
 -8.136003E-01  1.951453E-01  4.097786E-04
 -4.089279E-01 -8.791933E-02  2.408316E-04
 -6.332758E-01  1.536015E-01  3.052630E-04
 -5.736810E-01 -3.545277E-02  8.857231E-05
 -7.947882E-01 -3.235093E-02  3.701463E-04
 -4.347708E-01 -2.981382E-01  1.629968E-05
 -5.821942E-01  9.083620E-02  2.941197E-04
 -9.197243E-01  1.320928E-01  3.351396E-04
 -6.190142E-01 -2.100763E-01  1.633017E-04
 -1.448909E+00  3.416958E-01  3.025613E-05
 -4.927594E-01 -1.953820E-01  3.019410E-04
 -4.819205E-01  1.938059E-02  4.762598E-05
 -6.729977E-01  9.733154E-02  7.253649E-05
 -2.078074E-01 -1.397206E-01  3.756549E-05
 -6.528987E-01  3.308826E-01  1.072804E-04
 -4.457735E-01 -3.525365E-02  3.425404E-04
 -4.709055E-01  2.679755E-02  8.437360E-05
 -6.741714E-01  3.902655E-02  5.673089E-05
 -5.136140E-01 -2.022654E-01  6.347994E-05
 -6.794977E-01 -4.735299E-02  1.224605E-04
 -4.613817E-01 -1.178293E-01  1.829076E-04
 -1.010606E+00  3.577182E-01  2.297094E-04
 -6.665194E-01  1.184830E-03  3.415838E-04
 -7.521102E-01  1.428753E-02  1.342661E-04
 -1.290132E+00  6.997980E-02  1.941770E-05
 -4.255208E-01 -1.840502E-01  2.646425E-04
 -5.959604E-01  8.384344E-02  3.463880E-05
 -3.537930E-01 -2.166137E-02  2.371943E-04
 -5.982942E-01  1.510380E-01  2.142454E-04
 -4.741962E-01 -4.678621E-02  9.791164E-05
 -7.726243E-01  7.717080E-02  2.984508E-05
 -5.751707E-01 -2.634803E-01  2.779619E-04
 -6.022539E-01 -1.039097E-01  1.189809E-04
 -5.007993E-01 -4.517084E-02  4.989564E-05
 -5.288920E-01  9.768575E-02  7.712100E-05
 -5.222970E-01 -4.685961E-03  2.570210E-04
 -6.053490E-01 -6.110695E-02  3.832660E-04
 -9.586315E-01  1.017210E-01  3.618099E-04
 -6.943073E-01  2.015143E-02  3.951662E-04
 -7.229976E-01 -6.827251E-03  2.842799E-05
 -6.208751E-01 -1.862316E-01  2.817044E-04
 -3.922274E-01 -1.297071E-01  4.075604E-04
 -5.016327E-01  1.690426E-01  1.508338E-04
 -5.395033E-01  4.550624E-02  1.568996E-05
 -1.288071E+00  2.721866E-01  8.880884E-05
 -8.880144E-01  1.053504E-01  1.773570E-04
 -6.093043E-01 -6.350839E-02  7.156513E-05
 -8.824157E-01  2.006657E-01  7.722613E-05
 -5.233050E-01 -2.221670E-02  4.273766E-05
 -8.530238E-01  1.730810E-01  3.647955E-04
 -4.533923E-01 -1.644178E-01  3.584774E-04
 -5.074219E-01 -2.986630E-02  2.454677E-04
 -6.407286E-01  2.394710E-02  2.648423E-04
 -7.226365E-01  1.480174E-01  3.783987E-04
 -8.123165E-01  1.493705E-01  9.499756E-05
 -6.108700E-01 -8.913355E-02  1.560270E-04
 -3.920396E-01 -7.780102E-02  3.082696E-04
 -7.633985E-01  2.536604E-01  4.022516E-04
 -9.164712E-01  2.078635E-01  2.702037E-04
 -8.821628E-01  3.815878E-02  4.030506E-04
 -6.754169E-01  2.110718E-02  1.669601E-04
 -4.145451E-01 -2.289639E-01  3.020356E-05
 -4.025642E-01  3.373391E-02  4.529325E-05
 -1.127916E+00  2.466658E-01  3.638704E-05
 -7.842561E-01 -1.609195E-01  4.898421E-05
 -8.364396E-01  5.067392E-02  1.379034E-04
 -7.848176E-01  1.436494E-01  8.963197E-05
 -4.228434E-01 -1.867386E-01  3.054312E-04
 -6.143735E-01  1.344596E-01  3.457993E-04
 -5.812481E-01  5.197349E-02  2.509973E-04
 -3.996664E-01 -6.974814E-02  2.409998E-04
 -6.233225E-01  2.362361E-02  1.468496E-04
 -8.810621E-01  1.617519E-03  1.089099E-04
 -7.735676E-01  1.700409E-02  2.683850E-04
 -5.488825E-01 -1.206151E-01  3.539150E-04
 -5.604732E-01  1.496805E-01  1.005209E-04
 -5.537403E-01  1.449258E-01  6.455853E-05
 -8.283115E-01  1.030937E-01  2.394440E-04
 -4.262482E-01 -2.230705E-01  3.984881E-04
 -1.051777E+00  2.098617E-01  2.019353E-04
 -7.598387E-01 -1.582840E-01  3.525484E-04
 -4.909728E-01 -1.269486E-01  9.823542E-05
 -6.342206E-01 -5.202682E-02  2.372994E-05
 -8.918337E-01 -1.294063E-02  1.522635E-04
 -6.255313E-01 -7.449367E-02  1.788918E-04
 -7.274459E-01  1.347487E-01  7.733651E-05
 -7.495725E-01  2.667410E-01  3.904460E-04
 -6.392739E-01 -3.836968E-03  9.396103E-05
 -5.944703E-01 -2.472788E-02  3.798704E-04
 -5.631860E-01 -1.295553E-02  8.380592E-05
 -4.628467E-01  1.440896E-02  3.113497E-04
 -5.493376E-01 -1.898675E-02  2.738095E-05
 -7.101828E-01  7.768236E-02  4.069402E-04
 -5.825301E-01  2.338718E-02  1.324790E-04
 -7.859684E-01  3.783983E-02  4.559391E-05
 -9.965559E-01  2.364516E-01  3.836655E-04
 -6.035419E-01 -4.053585E-02  1.881639E-04
 -7.836362E-01  3.284006E-02  3.115284E-04
 -6.610728E-01 -7.825126E-02  4.100204E-04
 -5.901763E-01 -1.358098E-01  1.967946E-04
 -5.944364E-01  4.500379E-02  4.920602E-05
 -6.256766E-01 -3.037441E-02  6.741478E-05
 -9.545020E-01 -1.886816E-01  2.201956E-05
 -6.796854E-01 -4.219410E-01  1.531151E-04
 -7.920085E-01  1.928755E-02  2.532995E-04
 -6.851241E-01 -1.069605E-01  4.434502E-05
 -7.508364E-01 -1.908481E-01  1.082791E-04
 -9.115634E-01 -2.401406E-01  2.756176E-04
 -4.611890E-01 -2.968324E-01  1.884056E-04
 -7.584159E-01  1.462353E-01  1.761480E-04
 -8.622286E-01  4.961405E-02  6.432935E-05
 -5.682453E-01  7.743041E-02  2.082533E-04
 -6.349680E-01  9.488183E-02  3.669295E-05
 -3.767689E-01 -7.911803E-02  2.270392E-04
 -7.671967E-01  2.052081E-01  3.716076E-04
 -3.386154E-01 -8.438668E-02  6.894120E-05
 -7.372674E-01  1.913846E-01  3.798599E-04
 -4.257125E-01 -4.160946E-02  1.281583E-04
 -6.691201E-01  2.053236E-01  1.909181E-04
 -7.745533E-01 -1.732578E-02  1.929891E-05
 -5.269877E-01 -1.748243E-01  9.505329E-05
 -4.563612E-01 -6.619072E-02  1.278640E-04
 -4.557634E-01 -2.414513E-02  3.584774E-04
 -7.487178E-01  1.101506E-01  1.994333E-04
 -8.410245E-01  8.831216E-02  1.073540E-04
 -6.774555E-01 -6.428448E-02  3.382303E-04
 -7.454646E-01 -5.626456E-02  5.679712E-05
 -4.606745E-01 -4.727561E-02  9.357732E-05
 -5.732146E-01 -9.073502E-03  1.460717E-04
 -6.132534E-01 -3.129047E-03  2.154334E-04
 -5.529866E-01  5.159213E-02  3.293051E-04
 -6.279321E-01  1.144986E-01  1.264973E-04
 -6.361721E-01  3.153809E-02  3.922542E-04
 -6.083072E-01 -2.446608E-02  4.110191E-04
 -7.397882E-01  6.369846E-03  1.362319E-04
 -7.929251E-01 -4.731080E-02  3.104036E-04
 -4.340600E-01 -2.151331E-01  3.727639E-05
 -6.950666E-01  1.737870E-01  2.426608E-05
 -5.303937E-01  1.527361E-03  8.322458E-05
 -7.152401E-01 -5.714877E-02  1.260978E-04
 -5.264129E-01 -2.601261E-01  4.110506E-04
 -7.873733E-01  1.269091E-01  2.294781E-04
 -5.033484E-01 -6.121933E-02  1.202213E-04
 -1.551593E+00  3.083216E-01  3.803961E-04
 -8.687456E-01 -1.005030E-01  3.954500E-04
 -5.172131E-01  1.913035E-02  2.291102E-04
 -9.737711E-01  3.243592E-02  1.286839E-04
 -6.519234E-01 -2.524992E-01  1.295775E-04
 -1.345117E+00  2.618166E-01  2.369735E-04
 -5.274148E-01 -1.346141E-01  3.532947E-04
