 -2.950000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  3.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  5.500000E-01  2.980074E-05      0      0      0      2      9      8
 -2.950000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.950000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  3.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.850000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  3.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  4.500000E-01  3.216347E-05      0      0      0      2      9      8
 -2.750000E+00  5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.750000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  3.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  5.500000E-01  8.201719E-05      0      0      0      2      9      8
 -2.650000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.650000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  3.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.550000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  3.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.450000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  3.500001E-01  1.402996E-05      0      0      0      2      9      8
 -2.350000E+00  4.500000E-01  3.226601E-04      0      0      0      2      9      8
 -2.350000E+00  5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.350000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00  3.500001E-01  1.235801E-04      0      0      0      2      9      8
 -2.250000E+00  4.500000E-01  1.420637E-05      0      0      0      2      9      8
 -2.250000E+00  5.500000E-01  1.304180E-05      0      0      0      2      9      8
 -2.250000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.250000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  3.500001E-01  7.632820E-05      0      0      0      2      9      8
 -2.150000E+00  4.500000E-01  9.383621E-05      0      0      0      2      9      8
 -2.150000E+00  5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.150000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00 -4.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00 -3.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00 -2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00 -1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00 -4.999995E-02  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  5.000001E-02  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  1.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  2.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  3.500001E-01  2.541736E-04      0      0      0      2      9      8
 -2.050000E+00  4.500000E-01  2.692544E-04      0      0      0      2      9      8
 -2.050000E+00  5.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  7.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  8.500001E-01  0.000000E+00      0      0      0      2      9      8
 -2.050000E+00  9.500000E-01  0.000000E+00      0      0      0      2      9      8
 -1.950000E+00 -6.500000E-01  0.000000E+00      0      0      0      2      9      8
 -1.950000E+00 -5.500000E-01  0.000000E+00      0      0      0      2      9      8
